          ntotiter
              1000
             Niter        Best_route     Elite_average
               282           4.19356           4.19356
               283           4.19356           4.19356
               284           4.19356           4.19356
               285           4.19356           4.19356
               286           4.19356           4.19356
               287           4.19356           4.19356
               288           4.19356           4.19356
               289           4.19356           4.19356
               290            3.9944           4.19276
               291           4.19356           4.19356
               292           4.19356           4.19356
               293           4.19356           4.19356
               294           4.19356           4.19356
               295           4.19356           4.19356
               296           4.18245           4.19351
               297           4.19356           4.19356
               298           4.19356           4.19356
               299           4.19356           4.19356
               300           4.19356           4.19356
               301           4.19356           4.19356
               302           4.19356           4.19356
               303           4.19356           4.19356
               304           4.19356           4.19356
               305           4.19356           4.19356
               306           4.19356           4.19356
               307           4.19356           4.19356
               308           4.19356           4.19356
               309           4.19356           4.19356
               310           4.19356           4.19356
               311           4.19356           4.19356
               312           4.19356           4.19356
               313           4.19356           4.19356
               314           4.19356           4.19356
               315           4.19356           4.19356
               316           4.19356           4.19356
               317           4.19356           4.19356
               318           4.19356           4.19356
               319           4.19356           4.19356
               320           4.19356           4.19356
               321           4.19356           4.19356
               322           4.19356           4.19356
               323           4.19356           4.19356
               324           4.19356           4.19356
               325           4.19356           4.19356
               326           4.19356           4.19356
               327           4.19356           4.19356
               328           4.19356           4.19356
               329           4.19356           4.19356
               330           4.19356           4.19356
               331           4.19356           4.19356
               332           4.19356           4.19356
               333           4.19356           4.19356
               334           4.19356           4.19356
               335           4.19356           4.19356
               336           4.19356           4.19356
               337           4.19356           4.19356
               338           4.19356           4.19356
               339           4.19356           4.19356
               340           4.19356           4.19356
               341           4.19356           4.19356
               342           4.19356           4.19356
               343           4.19356           4.19356
               344           4.19356           4.19356
               345           4.19356           4.19356
               346           4.19356           4.19356
               347           4.19356           4.19356
               348           4.19356           4.19356
               349           4.19356           4.19356
               350           4.19356           4.19356
               351           4.19356           4.19356
               352           4.19356           4.19356
               353           4.19356           4.19356
               354           4.19356           4.19356
               355           4.19356           4.19356
               356           4.19356           4.19356
               357           4.19356           4.19356
               358           4.19356           4.19356
               359           4.19356           4.19356
               360           4.19356           4.19356
               361           4.19356           4.19356
               362           4.19356           4.19356
               363           4.19356           4.19356
               364           4.19356           4.19356
               365           4.19356           4.19356
               366           4.19356           4.19356
               367           4.19356           4.19356
               368           4.19356           4.19356
               369           4.19356           4.19356
               370           4.19356           4.19356
               371           4.19356           4.19356
               372           4.19356           4.19356
               373           4.19356           4.19356
               374           4.19356           4.19356
               375           4.19356           4.19356
               376           4.19356           4.19356
               377           4.19356           4.19356
               378           4.19356           4.19356
               379           4.19356           4.19356
               380           4.19356           4.19356
               381           4.19356           4.19356
               382           4.19356           4.19356
               383           4.19356           4.19356
               384           4.19356           4.19356
               385           4.19356           4.19356
               386           4.19356           4.19356
               387           4.19356           4.19356
               388           4.19356           4.19356
               389           4.19356           4.19356
               390           4.19356           4.19356
               391           4.19356           4.19356
               392           4.19356           4.19356
               393           4.19356           4.19356
               394           4.19356           4.19356
               395           4.19356           4.19356
               396           4.19356           4.19356
               397           4.19356           4.19356
               398           4.19356           4.19356
               399           4.19356           4.19356
               400           4.19356           4.19356
               401           4.19356           4.19356
               402           4.19356           4.19356
               403           4.19356           4.19356
               404           4.19356           4.19356
               405            4.0369           4.19293
               406           4.19356           4.19356
               407           4.19356           4.19356
               408           4.19356           4.19356
               409           4.19356           4.19356
               410           4.19356           4.19356
               411           4.19356           4.19356
               412           4.19356           4.19356
               413           4.19356           4.19356
               414           4.19356           4.19356
               415           4.19356           4.19356
               416           4.19356           4.19356
               417           4.18245           4.19351
               418           4.19356           4.19356
               419           4.19356           4.19356
               420           4.19356           4.19356
               421           4.19356           4.19356
               422           4.19356           4.19356
               423           4.19356           4.19356
               424           4.19356           4.19356
               425           4.19356           4.19356
               426           4.19356           4.19356
               427           4.19356           4.19356
               428           4.19356           4.19356
               429           4.19356           4.19356
               430           4.19356           4.19356
               431           4.19356           4.19356
               432           4.19356           4.19356
               433           4.19356           4.19356
               434           4.19356           4.19356
               435           4.19356           4.19356
               436           4.19356           4.19356
               437           4.19356           4.19356
               438           4.19356           4.19356
               439            3.9944           4.19276
               440            3.9944           4.19276
               441           4.19356           4.19356
               442           4.19356           4.19356
               443           4.19356           4.19356
               444           4.19356           4.19356
               445           4.19356           4.19356
               446           4.19356           4.19356
               447           4.19356           4.19356
               448           4.19356           4.19356
               449           4.19356           4.19356
               450           4.19356           4.19356
               451           4.19356           4.19356
               452           4.19356           4.19356
               453           4.19356           4.19356
               454           4.19356           4.19356
               455           4.19356           4.19356
               456           4.19356           4.19356
               457           4.19356           4.19356
               458           4.19356           4.19356
               459           4.19356           4.19356
               460           4.19356           4.19356
               461           4.19356           4.19356
               462           4.19356           4.19356
               463           4.19356           4.19356
               464           4.19356           4.19356
               465           4.19356           4.19356
               466           4.19356           4.19356
               467           4.19356           4.19356
               468           4.19356           4.19356
               469           4.19356           4.19356
               470           4.19356           4.19356
               471           4.19356           4.19356
               472           4.19356           4.19356
               473           4.19356           4.19356
               474           4.19356           4.19356
               475           4.19356           4.19356
               476           4.19356           4.19356
               477           4.19356           4.19356
               478           4.19356           4.19356
               479           4.18245           4.19351
               480           4.19356           4.19356
               481           4.19356           4.19356
               482           3.99728           4.19216
               483           3.99728           4.19216
               484           4.19356           4.19356
               485           4.19356           4.19356
               486           4.19356           4.19356
               487           4.19356           4.19356
               488           4.19356           4.19356
               489           4.19356           4.19356
               490           4.19356           4.19356
               491           4.19356           4.19356
               492           4.19356           4.19356
               493           4.19356           4.19356
               494           4.19356           4.19356
               495           4.19356           4.19356
               496           4.19356           4.19356
               497           4.19356           4.19356
               498           4.18245           4.19351
               499           4.19356           4.19356
               500           4.19356           4.19356
               501           4.19356           4.19356
               502           4.19356           4.19356
               503           4.19356           4.19356
               504           4.19356           4.19356
               505           4.19356           4.19356
               506           4.19356           4.19356
               507           4.19356           4.19356
               508           4.19356           4.19356
               509           4.19356           4.19356
               510           4.19356           4.19356
               511           4.19356           4.19356
               512           4.19356           4.19356
               513           4.19356           4.19356
               514           4.19356           4.19356
               515           4.19356           4.19356
               516           4.18245           4.19351
               517           4.19356           4.19356
               518           4.19356           4.19356
               519           4.19356           4.19356
               520           4.19356           4.19356
               521           4.19356           4.19356
               522           4.19356           4.19356
               523           4.19356           4.19356
               524           4.19356           4.19356
               525           4.19356           4.19356
               526           4.19356           4.19356
               527           4.19356           4.19356
               528           4.19356           4.19356
               529           4.19356           4.19356
               530           4.19356           4.19356
               531           4.19356           4.19356
               532           4.19356           4.19356
               533           4.19356           4.19356
               534           4.19356           4.19356
               535           4.19356           4.19356
               536           4.19356           4.19356
               537           4.19356           4.19356
               538           4.19356           4.19356
               539           4.19356           4.19356
               540           4.19356           4.19356
               541           4.19356           4.19356
               542           4.19356           4.19356
               543           4.19356           4.19356
               544           4.19356           4.19356
               545           4.19356           4.19356
               546           4.19356           4.19356
               547           4.19356           4.19356
               548           4.19356           4.19356
               549           4.18245           4.19351
               550           4.19356           4.19356
               551           4.19356           4.19356
               552           4.19356           4.19356
               553           4.19356           4.19356
               554           4.19356           4.19356
               555           4.19356           4.19356
               556           4.19356           4.19356
               557           4.19356           4.19356
               558           4.19356           4.19356
               559           4.19356           4.19356
               560           4.19356           4.19356
               561           4.19356           4.19356
               562           4.19356           4.19356
               563           4.19356           4.19356
               564           4.19356           4.19356
               565           4.19356           4.19356
               566           4.19356           4.19356
               567           4.18245           4.19351
               568           4.19356           4.19356
               569           4.19356           4.19356
               570           4.19356           4.19356
               571           4.19356           4.19356
               572           4.19356           4.19356
