          ntotiter
              1000
             Niter        Best_route     Elite_average
               523           4.32543           4.32543
               524           4.32543           4.32543
               525           4.32543           4.32543
               526           4.32543           4.32543
               527           4.32543           4.32543
               528           4.32543           4.32543
               529           4.32543           4.32543
               530           4.32543           4.32543
               531           4.32543           4.32543
               532           4.32543           4.32543
               533           4.32543           4.32543
               534           4.32543           4.32543
               535           4.32543           4.32543
               536           4.32543           4.32543
               537           4.32543           4.32543
               538           4.32543           4.32543
               539           4.32543           4.32543
               540           4.32543           4.32543
               541           4.32543           4.32543
               542           4.32543           4.32543
               543           4.32543           4.32543
               544           4.32543           4.32543
               545           4.32543           4.32543
               546           4.32543           4.32543
               547           4.32543           4.32543
               548           4.32543           4.32543
               549           4.32543           4.32543
               550           4.32543           4.32543
               551           4.32543           4.32543
               552           4.32543           4.32543
               553           4.32543           4.32543
               554           4.32543           4.32543
               555           4.32543           4.32543
               556           4.32543           4.32543
               557           4.32543           4.32543
               558           4.32543           4.32543
               559           4.32543           4.32543
               560           4.32543           4.32543
               561           4.32543           4.32543
               562           4.32543           4.32543
               563           4.32543           4.32543
               564           4.32543           4.32543
               565           4.32543           4.32543
               566           4.32543           4.32543
               567           4.32543           4.32543
               568           4.32543           4.32543
               569           4.32543           4.32543
               570           4.32543           4.32543
               571           4.32543           4.32543
               572           4.32543           4.32543
               573           4.32543           4.32543
               574           4.32543           4.32543
               575           4.32543           4.32543
               576           4.32543           4.32543
               577           4.32543           4.32543
               578           4.32543           4.32543
               579           4.32543           4.32543
               580           4.32543           4.32543
               581           4.32543           4.32543
               582           4.32543           4.32543
               583           4.32543           4.32543
               584           4.32543           4.32543
               585           4.32543           4.32543
               586           4.32543           4.32543
               587           4.32543           4.32543
               588           4.32543           4.32543
               589           4.32543           4.32543
               590           4.32543           4.32543
               591           4.32543           4.32543
               592           4.32543           4.32543
               593           4.32543           4.32543
               594           4.32543           4.32543
               595           4.32543           4.32543
               596           4.32543           4.32543
               597           4.32543           4.32543
               598           4.32543           4.32543
               599           4.32543           4.32543
               600           4.32543           4.32543
               601           4.32543           4.32543
               602           4.32543           4.32543
               603           4.32543           4.32543
               604           4.32543           4.32543
               605           4.32543           4.32543
               606           4.32543           4.32543
               607           4.32543           4.32543
               608           4.32543           4.32543
               609           4.32543           4.32543
               610           4.32543           4.32543
               611           4.32543           4.32543
               612           4.32543           4.32543
               613           4.32543           4.32543
               614           4.32543           4.32543
               615           4.32543           4.32543
               616           4.32543           4.32543
               617           4.32543           4.32543
               618           4.32543           4.32543
               619           4.32543           4.32543
               620           4.32543           4.32543
               621           4.32543           4.32543
               622           4.32543           4.32543
               623           4.32543           4.32543
               624           4.32543           4.32543
               625           4.32543           4.32543
               626           4.32543           4.32543
               627           4.32543           4.32543
               628           4.32543           4.32543
               629           4.32543           4.32543
               630           4.32543           4.32543
               631           4.32543           4.32543
               632           4.32543           4.32543
               633           4.32543           4.32543
               634           4.32543           4.32543
               635           4.32543           4.32543
               636           4.32543           4.32543
               637           4.32543           4.32543
               638           4.32543           4.32543
               639           4.32543           4.32543
               640           4.32543           4.32543
               641           4.32543           4.32543
               642           4.32543           4.32543
               643           4.32543           4.32543
               644           4.32543           4.32543
               645           4.32543           4.32543
               646           4.32543           4.32543
               647           4.32543           4.32543
               648           4.32543           4.32543
               649           4.32543           4.32543
               650           4.32543           4.32543
               651           4.32543           4.32543
               652           4.32543           4.32543
               653           4.32543           4.32543
               654           4.32543           4.32543
               655           4.32543           4.32543
               656           4.32543           4.32543
               657           4.32543           4.32543
               658           4.32543           4.32543
               659           4.32543           4.32543
               660           4.32543           4.32543
               661           4.32543           4.32543
               662           4.32543           4.32543
               663           4.32543           4.32543
               664           4.32543           4.32543
               665           4.32543           4.32543
               666           4.32543           4.32543
               667           4.32543           4.32543
               668           4.32543           4.32543
               669           4.32543           4.32543
               670           4.32543           4.32543
               671           4.32543           4.32543
               672           4.32543           4.32543
               673           4.32543           4.32543
               674           4.32543           4.32543
               675           4.32543           4.32543
               676           4.32543           4.32543
               677           4.32543           4.32543
               678           4.32543           4.32543
               679           4.32543           4.32543
               680           4.32543           4.32543
               681           4.32543           4.32543
               682           4.32543           4.32543
               683           4.32543           4.32543
               684           4.32543           4.32543
               685           4.32543           4.32543
               686           4.32543           4.32543
               687           4.32543           4.32543
               688           4.32543           4.32543
               689           4.32543           4.32543
               690           4.32543           4.32543
               691           4.32543           4.32543
               692           4.32543           4.32543
               693           4.32543           4.32543
               694           4.32543           4.32543
               695           4.32543           4.32543
               696           4.32543           4.32543
               697           4.32543           4.32543
               698           4.32543           4.32543
               699           4.32543           4.32543
               700           4.32543           4.32543
               701           4.32543           4.32543
               702           4.32543           4.32543
               703           4.32543           4.32543
               704           4.32543           4.32543
               705           4.32543           4.32543
               706           4.32543           4.32543
               707           4.32543           4.32543
               708           4.32543           4.32543
               709           4.32543           4.32543
               710           4.32543           4.32543
               711           4.32543           4.32543
               712           4.32543           4.32543
               713           4.32543           4.32543
               714           4.32543           4.32543
               715           4.32543           4.32543
               716           4.32543           4.32543
               717           4.32543           4.32543
               718           4.32543           4.32543
               719           4.32543           4.32543
               720           4.32543           4.32543
               721           4.32543           4.32543
               722           4.32543           4.32543
               723           4.32543           4.32543
               724           4.32543           4.32543
               725           4.32543           4.32543
               726           4.32543           4.32543
               727           4.32543           4.32543
               728           4.32543           4.32543
               729           4.32543           4.32543
               730           4.32543           4.32543
               731           4.32543           4.32543
               732           4.32543           4.32543
               733           4.32543           4.32543
               734           4.32543           4.32543
               735           4.32543           4.32543
               736           4.32543           4.32543
               737           4.32543           4.32543
               738           4.32543           4.32543
               739           4.32543           4.32543
               740           4.32543           4.32543
               741           4.32543           4.32543
               742           4.32543           4.32543
               743           4.32543           4.32543
               744           4.32543           4.32543
               745           4.32543           4.32543
               746           4.32543           4.32543
               747           4.32543           4.32543
               748           4.32543           4.32543
               749           4.32543           4.32543
               750           4.32543           4.32543
               751           4.32543           4.32543
               752           4.32543           4.32543
               753           4.32543           4.32543
               754           4.32543           4.32543
               755           4.32543           4.32543
               756           4.32543           4.32543
               757           4.32543           4.32543
               758           4.32543           4.32543
               759           4.32543           4.32543
               760           4.32543           4.32543
               761           4.32543           4.32543
               762           4.32543           4.32543
               763           4.32543           4.32543
               764           4.32543           4.32543
               765           4.32543           4.32543
               766           4.32543           4.32543
               767           4.32543           4.32543
               768           4.32543           4.32543
               769           4.32543           4.32543
               770           4.32543           4.32543
               771           4.32543           4.32543
               772           4.32543           4.32543
               773           4.32543           4.32543
               774           4.32543           4.32543
               775           4.32543           4.32543
               776           4.32543           4.32543
               777           4.32543           4.32543
               778           4.32543           4.32543
               779           4.32543           4.32543
               780           4.32543           4.32543
               781           4.32543           4.32543
               782           4.32543           4.32543
               783           4.32543           4.32543
               784           4.32543           4.32543
               785           4.32543           4.32543
               786           4.32543           4.32543
               787           4.32543           4.32543
               788           4.32543           4.32543
               789           4.32543           4.32543
               790           4.32543           4.32543
               791           4.32543           4.32543
               792           4.32543           4.32543
               793           4.32543           4.32543
               794           4.32543           4.32543
               795           4.32543           4.32543
               796           4.32543           4.32543
               797           4.32543           4.32543
               798           4.32543           4.32543
               799           4.32543           4.32543
               800           4.32543           4.32543
               801           4.32543           4.32543
               802           4.32543           4.32543
               803           4.32543           4.32543
               804           4.32543           4.32543
               805           4.32543           4.32543
               806           4.32543           4.32543
               807           4.32543           4.32543
               808           4.32543           4.32543
               809           4.32543           4.32543
               810           4.32543           4.32543
               811           4.32543           4.32543
               812           4.32543           4.32543
               813           4.32543           4.32543
               814           4.32543           4.32543
               815           4.32543           4.32543
               816           4.32543           4.32543
               817           4.32543           4.32543
               818           4.32543           4.32543
               819           4.32543           4.32543
               820           4.32543           4.32543
               821           4.32543           4.32543
               822           4.32543           4.32543
               823           4.32543           4.32543
               824           4.32543           4.32543
               825           4.32543           4.32543
               826           4.32543           4.32543
               827           4.32543           4.32543
