          ntotiter
              1000
             Niter        Best_route     Elite_average
               627           2.58237           2.58237
               628           2.58237           2.58237
               629           2.58237           2.58237
               630           2.58237           2.58237
               631           2.58237           2.58237
               632           2.58237           2.58237
               633           2.58237           2.58237
               634           2.58237           2.58237
               635           2.58237           2.58237
               636           2.58237           2.58237
               637           2.58237           2.58237
               638           2.58237           2.58237
               639           2.58237           2.58237
               640           2.58237           2.58237
               641           2.58237           2.58237
               642           2.58237           2.58237
               643           2.58237           2.58237
               644           2.58237           2.58237
               645           2.58237           2.58237
               646           2.58237           2.58237
               647           2.58237           2.58237
               648           2.58237           2.58237
               649           2.58237           2.58237
               650           2.58237           2.58237
               651           2.58237           2.58237
               652           2.58237           2.58237
               653           2.58237           2.58237
               654           2.58237           2.58237
               655           2.58237           2.58237
               656           2.58237           2.58237
               657           2.58237           2.58237
               658           2.58237           2.58237
               659           2.58237           2.58237
               660           2.58237           2.58237
               661           2.58237           2.58237
               662           2.58237           2.58237
               663           2.58237           2.58237
               664           2.58237           2.58237
               665           2.58237           2.58237
               666           2.58237           2.58237
               667           2.58237           2.58237
               668           2.58237           2.58237
               669           2.58237           2.58237
               670           2.58237           2.58237
               671           2.58237           2.58237
               672           2.58237           2.58237
               673           2.58237           2.58237
               674           2.58237           2.58237
               675           2.58237           2.58237
               676           2.58237           2.58237
               677           2.58237           2.58237
               678           2.58237           2.58237
               679           2.58237           2.58237
               680           2.58237           2.58237
               681           2.58237           2.58237
               682           2.58237           2.58237
               683           2.58237           2.58237
               684           2.58237           2.58237
               685           2.58237           2.58237
               686           2.58237           2.58237
               687           2.58237           2.58237
               688           2.58237           2.58237
               689           2.58237           2.58237
               690           2.58237           2.58237
               691           2.58237           2.58237
               692           2.58237           2.58237
               693           2.58237           2.58237
               694           2.58237           2.58237
               695           2.58237           2.58237
               696           2.58237           2.58237
               697           2.58237           2.58237
               698           2.58237           2.58237
               699           2.58237           2.58237
               700           2.58237           2.58237
               701           2.58237           2.58237
               702           2.58237           2.58237
               703           2.58237           2.58237
               704           2.58237           2.58237
               705           2.58237           2.58237
               706           2.58237           2.58237
               707           2.58237           2.58237
               708           2.58237           2.58237
               709           2.58237           2.58237
               710           2.58237           2.58237
               711           2.58237           2.58237
               712           2.58237           2.58237
               713           2.58237           2.58237
               714           2.58237           2.58237
               715           2.58237           2.58237
               716           2.58237           2.58237
               717           2.58237           2.58237
               718           2.58237           2.58237
               719           2.58237           2.58237
               720           2.58237           2.58237
               721           2.58237           2.58237
               722           2.58237           2.58237
               723           2.58237           2.58237
               724           2.58237           2.58237
               725           2.58237           2.58237
               726           2.58237           2.58237
               727           2.58237           2.58237
               728           2.58237           2.58237
               729           2.58237           2.58237
               730           2.58237           2.58237
               731           2.58237           2.58237
               732           2.58237           2.58237
               733           2.58237           2.58237
               734           2.58237           2.58237
               735           2.58237           2.58237
               736           2.58237           2.58237
               737           2.58237           2.58237
               738           2.58237           2.58237
               739           2.58237           2.58237
               740           2.58237           2.58237
               741           2.58237           2.58237
               742           2.58237           2.58237
               743           2.58237           2.58237
               744           2.58237           2.58237
               745           2.58237           2.58237
               746           2.58237           2.58237
               747           2.58237           2.58237
               748           2.58237           2.58237
               749           2.58237           2.58237
               750           2.58237           2.58237
               751           2.58237           2.58237
               752           2.58237           2.58237
               753           2.58237           2.58237
               754           2.58237           2.58237
               755           2.58237           2.58237
               756           2.58237           2.58237
               757           2.58237           2.58237
               758           2.58237           2.58237
               759           2.58237           2.58237
               760           2.58237           2.58237
               761           2.58237           2.58237
               762           2.58237           2.58237
               763           2.58237           2.58237
               764           2.58237           2.58237
               765           2.58237           2.58237
               766           2.58237           2.58237
               767           2.58237           2.58237
               768           2.58237           2.58237
               769           2.58237           2.58237
               770           2.58237           2.58237
               771           2.58237           2.58237
               772           2.58237           2.58237
               773           2.58237           2.58237
               774           2.58237           2.58237
               775           2.58237           2.58237
               776           2.58237           2.58237
               777           2.58237           2.58237
               778           2.58237           2.58237
               779           2.58237           2.58237
               780           2.58237           2.58237
               781           2.58237           2.58237
               782           2.58237           2.58237
               783           2.58237           2.58237
               784           2.58237           2.58237
               785           2.58237           2.58237
               786           2.58237           2.58237
               787           2.58237           2.58237
               788           2.58237           2.58237
               789           2.58237           2.58237
               790           2.58237           2.58237
               791           2.58237           2.58237
               792           2.58237           2.58237
               793           2.58237           2.58237
               794           2.58237           2.58237
               795           2.58237           2.58237
               796           2.58237           2.58237
               797           2.58237           2.58237
               798           2.58237           2.58237
               799           2.58237           2.58237
               800           2.58237           2.58237
               801           2.58237           2.58237
               802           2.58237           2.58237
               803           2.58237           2.58237
               804           2.58237           2.58237
               805           2.58237           2.58237
               806           2.58237           2.58237
               807           2.58237           2.58237
               808           2.58237           2.58237
               809           2.58237           2.58237
               810           2.58237           2.58237
               811           2.58237           2.58237
               812           2.58237           2.58237
               813           2.58237           2.58237
               814           2.58237           2.58237
               815           2.58237           2.58237
               816           2.58237           2.58237
               817           2.58237           2.58237
               818           2.58237           2.58237
               819           2.58237           2.58237
               820           2.58237           2.58237
               821           2.58237           2.58237
               822           2.58237           2.58237
               823           2.58237           2.58237
               824           2.58237           2.58237
               825           2.58237           2.58237
               826           2.58237           2.58237
               827           2.58237           2.58237
               828           2.58237           2.58237
               829           2.58237           2.58237
               830           2.58237           2.58237
               831           2.58237           2.58237
               832           2.58237           2.58237
               833           2.58237           2.58237
               834           2.58237           2.58237
               835           2.58237           2.58237
               836           2.58237           2.58237
               837           2.58237           2.58237
               838           2.58237           2.58237
               839           2.58237           2.58237
               840           2.58237           2.58237
               841           2.58237           2.58237
               842           2.58237           2.58237
               843           2.58237           2.58237
               844           2.58237           2.58237
               845           2.58237           2.58237
               846           2.58237           2.58237
               847           2.58237           2.58237
               848           2.58237           2.58237
               849           2.58237           2.58237
               850           2.58237           2.58237
               851           2.58237           2.58237
               852           2.58237           2.58237
               853           2.58237           2.58237
               854           2.58237           2.58237
               855           2.58237           2.58237
               856           2.58237           2.58237
               857           2.58237           2.58237
               858           2.58237           2.58237
               859           2.58237           2.58237
               860           2.58237           2.58237
               861           2.58237           2.58237
               862           2.58237           2.58237
               863           2.58237           2.58237
               864           2.58237           2.58237
               865           2.58237           2.58237
               866           2.58237           2.58237
               867           2.58237           2.58237
               868           2.58237           2.58237
               869           2.58237           2.58237
               870           2.58237           2.58237
               871           2.58237           2.58237
               872           2.58237           2.58237
               873           2.58237           2.58237
               874           2.58237           2.58237
               875           2.58237           2.58237
               876           2.58237           2.58237
               877           2.58237           2.58237
               878           2.58237           2.58237
               879           2.58237           2.58237
               880           2.58237           2.58237
               881           2.58237           2.58237
               882           2.58237           2.58237
               883           2.58237           2.58237
